journal_name,url,error_type,error_message
Canada and Beyond,https://revistas.usal.es/index.php/2254-1179/index,ReadTimeout,"HTTPSConnectionPool(host='revistas.usal.es', port=443): Read timed out. (read timeout=13)"
Mental Health Clinician,https://meridian.allenpress.com/mhc,SSLError,Gagal melakukan koneksi: https://meridian.allenpress.com/mhc
Kuangchan zonghe liyong,http://www.kczhly.com/indexen.htm,SSLError,Gagal melakukan koneksi: http://www.kczhly.com/indexen.htm
Relaciones Internacionales,https://revistas.uam.es/relacionesinternacionales/,ReadTimeout,"HTTPSConnectionPool(host='revistas.uam.es', port=443): Read timed out. (read timeout=13)"
Angle Orthodontist,https://meridian.allenpress.com/angle-orthodontist,SSLError,Gagal melakukan koneksi: https://meridian.allenpress.com/angle-orthodontist
Littera Scripta: Revista de Filosofía,https://www.litterascripta.cl/,ConnectionError,"HTTPSConnectionPool(host='www.litterascripta.cl', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7756a46ee480>: Failed to resolve 'www.litterascripta.cl' ([Errno -3] Temporary failure in name resolution)""))"
Revista de Innovación Social y Desarrollo,http://revista.ismm.edu.cu/index.php/indes,ConnectionError,"HTTPConnectionPool(host='revista.ismm.edu.cu', port=80): Max retries exceeded with url: /index.php/indes (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x7756a5078f50>: Failed to resolve 'revista.ismm.edu.cu' ([Errno -3] Temporary failure in name resolution)""))"
Journal of Allergy and Clinical Immunology: Global,https://www.sciencedirect.com/journal/journal-of-allergy-and-clinical-immunology-global,SSLError,Gagal melakukan koneksi: https://www.sciencedirect.com/journal/journal-of-allergy-and-clinical-immunology-global
JSAMS Plus,https://www.sciencedirect.com/journal/jsams-plus,SSLError,Gagal melakukan koneksi: https://www.sciencedirect.com/journal/jsams-plus
Education Human and Development Journal,https://journal2.unusa.ac.id/index.php/EHDJ,SSLError,"HTTPSConnectionPool(host='journal2.unusa.ac.id', port=443): Max retries exceeded with url: /index.php/EHDJ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Biomedical Journal,https://www.sciencedirect.com/journal/biomedical-journal,SSLError,Gagal melakukan koneksi: https://www.sciencedirect.com/journal/biomedical-journal
Revista Tecnológica,http://www.rte.espol.edu.ec/index.php/tecnologica,SSLError,"HTTPSConnectionPool(host='www.rte.espol.edu.ec', port=443): Max retries exceeded with url: /index.php/tecnologica (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.rte.espol.edu.ec'. (_ssl.c:1000)"")))"
Brain Behavior & Immunity: Integrative,https://www.sciencedirect.com/journal/brain-behavior-and-immunity-integrative,SSLError,Gagal melakukan koneksi: https://www.sciencedirect.com/journal/brain-behavior-and-immunity-integrative
Cubo,https://cubo.ufro.cl/ojs/index.php/cubo,SSLError,"HTTPSConnectionPool(host='cubo.ufro.cl', port=443): Max retries exceeded with url: /ojs/index.php/cubo (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Journal of Public Administration and Development Alternatives,https://journals.co.za/journal/jpada,SSLError,Gagal melakukan koneksi: https://journals.co.za/journal/jpada
Lisan Al-Hal: Jurnal Pengembangan Pemikiran dan Kebudayaan,https://journal.ibrahimy.ac.id/index.php/lisanalhal,ReadTimeout,"HTTPSConnectionPool(host='journal.ibrahimy.ac.id', port=443): Read timed out. (read timeout=13)"
Review of the Air Force Academy,https://www.afahc.ro/ro/revista/revista.html,SSLError,"HTTPSConnectionPool(host='www.afahc.ro', port=443): Max retries exceeded with url: /ro/revista/revista.html (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
"Вестник Самарского университета: История, педагогика, филология",https://journals.ssau.ru/hpp/,ReadTimeout,"HTTPSConnectionPool(host='journals.ssau.ru', port=443): Read timed out. (read timeout=13)"
Revista de Ciências do Estado,https://seer.ufmg.br/index.php/revice/index,SSLError,Gagal melakukan koneksi: https://seer.ufmg.br/index.php/revice/index
Journal of Languages and Language Teaching,https://e-journal.undikma.ac.id/index.php/jollt/index,ChunkedEncodingError,Response ended prematurely
Indonesian Journal of Physics,https://ijphysics.fi.itb.ac.id/index.php/ijp/,ReadTimeout,"HTTPSConnectionPool(host='ijphysics.fi.itb.ac.id', port=443): Read timed out. (read timeout=13)"
Filozofija i Društvo,https://doiserbia.nb.rs/journal.aspx?issn=0353-5738,ValueError,Body tidak ditemukan di: https://doiserbia.nb.rs/journal.aspx?issn=0353-5738
تعاون و کشاورزی,http://ajcoop.mcls.gov.ir/,ReadTimeout,"HTTPConnectionPool(host='ajcoop.mcls.gov.ir', port=80): Read timed out. (read timeout=13)"
Economics & Education,http://www.baltijapublishing.lv/index.php/econedu,ReadTimeout,"HTTPConnectionPool(host='www.baltijapublishing.lv', port=80): Read timed out. (read timeout=13)"
Majalah Kedokteran Sriwijaya,https://ejournal.unsri.ac.id/index.php/mks,SSLError,Gagal melakukan koneksi: https://ejournal.unsri.ac.id/index.php/mks
ChemistryEurope,https://chemistry-europe.onlinelibrary.wiley.com/journal/27514765,SSLError,Gagal melakukan koneksi: https://chemistry-europe.onlinelibrary.wiley.com/journal/27514765
Hamdard Educus,https://hamdardeducus.com/index.php/he,SSLError,"HTTPSConnectionPool(host='hamdardeducus.com', port=443): Max retries exceeded with url: /index.php/he (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'hamdardeducus.com'. (_ssl.c:1000)"")))"
Revista de Filosofía - Universidad Católica de la Santísima Concepción,https://revistas.ucsc.cl/index.php/revistafilosofia/index,ReadTimeout,"HTTPSConnectionPool(host='revistas.ucsc.cl', port=443): Read timed out. (read timeout=13)"
Geologica Acta,https://revistes.ub.edu/index.php/GEOACTA/,ReadTimeout,"HTTPSConnectionPool(host='revistes.ub.edu', port=443): Read timed out. (read timeout=13)"
Grenek: Jurnal Seni Musik,https://jurnal.unimed.ac.id/2012/index.php/grenek/index,ReadTimeout,"HTTPSConnectionPool(host='jurnal.unimed.ac.id', port=443): Read timed out. (read timeout=13)"
SEAQIS Journal of Science Education,https://journal.qitepinscience.org/index.php/sej/index,ConnectTimeout,"HTTPSConnectionPool(host='journal.qitepinscience.org', port=443): Max retries exceeded with url: /index.php/sej/index (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7756b179b1d0>, 'Connection to journal.qitepinscience.org timed out. (connect timeout=13)'))"
UCMaule,https://revistaucmaule.ucm.cl/,ReadTimeout,"HTTPSConnectionPool(host='revistaucmaule.ucm.cl', port=443): Read timed out. (read timeout=13)"
Guangxi Zhiwu,http://www.guihaia-journal.com/gxzwen/ch/index.aspx,ValueError,Body tidak ditemukan di: http://www.guihaia-journal.com/gxzwen/ch/index.aspx
Fangzai jianzai gongcheng xuebao,http://fzjzgcxb.ijournals.cn/fzjzgcxben/home,ConnectionError,"HTTPSConnectionPool(host='fzjzgcxb.ijournals.cn', port=443): Read timed out."
Jurnal Pengabdian Kepada Masyarakat (Indonesian Journal of Community Engagement),https://jurnal.ugm.ac.id/jpkm,ReadTimeout,"HTTPSConnectionPool(host='jurnal.ugm.ac.id', port=443): Read timed out. (read timeout=13)"
NUST Journal of International Peace and Stability,https://njips.nust.edu.pk/index.php/njips,SSLError,"HTTPSConnectionPool(host='njips.nust.edu.pk', port=443): Max retries exceeded with url: /index.php/njips (Caused by SSLError(SSLError(1, '[SSL: UNSAFE_LEGACY_RENEGOTIATION_DISABLED] unsafe legacy renegotiation disabled (_ssl.c:1000)')))"
The Journal of Working-Class Studies,https://journals.uwyo.edu/index.php/workingclassstudies/index,SSLError,"HTTPSConnectionPool(host='journals.uwyo.edu', port=443): Max retries exceeded with url: /index.php/workingclassstudies/index (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
OTO Open,https://aao-hnsfjournals.onlinelibrary.wiley.com/journal/2473974x,SSLError,Gagal melakukan koneksi: https://aao-hnsfjournals.onlinelibrary.wiley.com/journal/2473974x
Molecular Therapy: Methods & Clinical Development,http://www.cell.com/molecular-therapy-family/methods/latest-content,SSLError,Gagal melakukan koneksi: http://www.cell.com/molecular-therapy-family/methods/latest-content
Structural Heart,https://www.sciencedirect.com/journal/structural-heart,SSLError,Gagal melakukan koneksi: https://www.sciencedirect.com/journal/structural-heart
CHEESA,http://e-journal.unipma.ac.id/index.php/cheesa,SSLError,"HTTPSConnectionPool(host='e-journal.unipma.ac.id', port=443): Max retries exceeded with url: /index.php/cheesa (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Virus Research,https://www.sciencedirect.com/journal/virus-research,SSLError,Gagal melakukan koneksi: https://www.sciencedirect.com/journal/virus-research
The Lancet Regional Health - Southeast Asia,https://www.thelancet.com/journals/lansea/home,SSLError,Gagal melakukan koneksi: https://www.thelancet.com/journals/lansea/home
Cell Insight,https://www.sciencedirect.com/journal/cell-insight,SSLError,Gagal melakukan koneksi: https://www.sciencedirect.com/journal/cell-insight
"Journal of Open Innovation: Technology, Market and Complexity",https://www.sciencedirect.com/journal/journal-of-open-innovation-technology-market-and-complexity,SSLError,Gagal melakukan koneksi: https://www.sciencedirect.com/journal/journal-of-open-innovation-technology-market-and-complexity
Medical Technology and Public Health Journal,https://journal2.unusa.ac.id/index.php/MTPHJ/,SSLError,"HTTPSConnectionPool(host='journal2.unusa.ac.id', port=443): Max retries exceeded with url: /index.php/MTPHJ/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Buletin Pengabdian,http://jurnal.usk.ac.id/bulpengmas/index,SSLError,"HTTPSConnectionPool(host='jurnal.usk.ac.id', port=443): Max retries exceeded with url: /bulpengmas/index (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Ciencia & Futuro,http://revista.ismm.edu.cu/index.php/revistacyf,ConnectionError,"HTTPConnectionPool(host='revista.ismm.edu.cu', port=80): Max retries exceeded with url: /index.php/revistacyf (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x7756bc5db8c0>: Failed to resolve 'revista.ismm.edu.cu' ([Errno -3] Temporary failure in name resolution)""))"
Filología,http://revistascientificas.filo.uba.ar/index.php/filologia/,ReadTimeout,"HTTPConnectionPool(host='revistascientificas.filo.uba.ar', port=80): Read timed out. (read timeout=13)"
Electronic Journal of Differential Equations,https://ejde.math.txstate.edu,ValueError,Body tidak ditemukan di: https://ejde.math.txstate.edu
Romanian Military Thinking,https://en-gmr.mapn.ro/,SSLError,"HTTPSConnectionPool(host='en-gmr.mapn.ro', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Investigación y Educación en Enfermería,https://revistas.udea.edu.co/index.php/iee,ConnectionError,"HTTPSConnectionPool(host='revistas.udea.edu.co', port=443): Max retries exceeded with url: /index.php/iee (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7756b66795e0>: Failed to resolve 'revistas.udea.edu.co' ([Errno -3] Temporary failure in name resolution)""))"
"Jurnal EECCIS (Electrics, Electronics, Communications, Controls, Informatics, Systems)",https://jurnaleeccis.ub.ac.id/,SSLError,Gagal melakukan koneksi: https://jurnaleeccis.ub.ac.id/
Ziyuan Kexue,http://www.resci.cn/EN/1007-7588/home.shtml,ConnectionError,"HTTPSConnectionPool(host='www.resci.cn', port=443): Read timed out."
Soil & Environmental Health,https://www.sciencedirect.com/journal/soil-and-environmental-health,SSLError,Gagal melakukan koneksi: https://www.sciencedirect.com/journal/soil-and-environmental-health
Open Respiratory Archives,https://www.sciencedirect.com/journal/open-respiratory-archives,SSLError,Gagal melakukan koneksi: https://www.sciencedirect.com/journal/open-respiratory-archives
Mitochondrial DNA. Part B. Resources,https://www.tandfonline.com/journals/tmdn20,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/tmdn20
Journal of Experimental Life Science,http://jels.ub.ac.id/index.php/jels,SSLError,Gagal melakukan koneksi: http://jels.ub.ac.id/index.php/jels
ES Review,https://revistas.uva.es/index.php/esreview,SSLError,"HTTPSConnectionPool(host='revistas.uva.es', port=443): Max retries exceeded with url: /index.php/esreview (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Grassland Research,https://onlinelibrary.wiley.com/journal/27701743,SSLError,Gagal melakukan koneksi: https://onlinelibrary.wiley.com/journal/27701743
Pediatric Anesthesia and Critical Care Journal (PACCJ),http://www.paccjournal.com,ValueError,Body tidak ditemukan di: http://www.paccjournal.com
Journal of Applied Linguistics and Literature,https://ejournal.unib.ac.id/index.php/joall/index,SSLError,"HTTPSConnectionPool(host='ejournal.unib.ac.id', port=443): Max retries exceeded with url: /index.php/joall/index (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Jurnal Bali Membangun Bali,https://ejournal.baliprov.go.id/index.php/jbmb,SSLError,"HTTPSConnectionPool(host='ejournal.baliprov.go.id', port=443): Max retries exceeded with url: /index.php/jbmb (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Data and Information Management,https://www.sciencedirect.com/journal/data-and-information-management,SSLError,Gagal melakukan koneksi: https://www.sciencedirect.com/journal/data-and-information-management
NUST Business Review,https://nbr.nust.edu.pk/,SSLError,"HTTPSConnectionPool(host='nbr.nust.edu.pk', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: UNSAFE_LEGACY_RENEGOTIATION_DISABLED] unsafe legacy renegotiation disabled (_ssl.c:1000)')))"
Estudios Bizantinos,https://erevistas.publicaciones.uah.es/ojs/index.php/ebizantinos/index,SSLError,"HTTPSConnectionPool(host='erevistas.publicaciones.uah.es', port=443): Max retries exceeded with url: /ojs/index.php/ebizantinos/index (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Collabra,http://www.collabra.org,SSLError,Gagal melakukan koneksi: http://www.collabra.org
PCN Reports,https://onlinelibrary.wiley.com/journal/27692558,SSLError,Gagal melakukan koneksi: https://onlinelibrary.wiley.com/journal/27692558
Cancer Innovation,https://onlinelibrary.wiley.com/journal/27709183,SSLError,Gagal melakukan koneksi: https://onlinelibrary.wiley.com/journal/27709183
Journal of Sustainable Agriculture and Environment,https://onlinelibrary.wiley.com/journal/2767035x,SSLError,Gagal melakukan koneksi: https://onlinelibrary.wiley.com/journal/2767035x
Atatürk Üniversitesi Ziraat Fakültesi Dergisi,https://agriculture-ataunipress.org/EN,ConnectionError,"HTTPSConnectionPool(host='agriculture-ataunipress.org', port=443): Max retries exceeded with url: /EN (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7756b0bbb710>: Failed to resolve 'agriculture-ataunipress.org' ([Errno -3] Temporary failure in name resolution)""))"
